Transaction_ID,User_ID,User_Role,Book_ID,Book_Title,Book_Category,Branch_Location,Borrow_Date,Return_Date,Borrow_Duration_Days,Overdue_Status,Renewal_Count,Available_Copies_At_Borrow,Reservation_Status,Month,Year
TXN_20250776,USR_1069,Student,BK_502,Zero to One,Business & Economics,Main Campus Library,2025-12-02,2025-12-18,16,0,0,1,No Reservation,Dec 2025,2025
TXN_20250777,USR_1070,Faculty,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-12-02,2025-12-25,23,0,0,4,No Reservation,Dec 2025,2025
TXN_20250778,USR_1014,Faculty,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-12-02,2026-01-06,35,0,1,2,No Reservation,Dec 2025,2025
TXN_20250779,USR_1047,Faculty,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-12-03,2025-12-23,20,0,0,2,No Reservation,Dec 2025,2025
TXN_20250780,USR_1039,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-12-03,2025-12-12,9,0,0,2,No Reservation,Dec 2025,2025
TXN_20250781,USR_1076,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-12-04,2025-12-22,18,0,0,1,No Reservation,Dec 2025,2025
TXN_20250782,USR_1061,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Management Library,2025-12-05,2025-12-25,20,0,0,1,Reserved,Dec 2025,2025
TXN_20250783,USR_1009,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-12-07,2026-01-03,27,0,0,1,No Reservation,Dec 2025,2025
TXN_20250784,USR_1047,Faculty,BK_402,Steve Jobs,History & Biography,Science & Tech Annex,2025-12-07,2025-12-28,21,0,0,2,No Reservation,Dec 2025,2025
TXN_20250785,USR_1063,Staff,BK_402,Steve Jobs,History & Biography,Science & Tech Annex,2025-12-07,2025-12-16,9,0,0,5,No Reservation,Dec 2025,2025
TXN_20250786,USR_1016,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-12-09,2025-12-19,10,0,0,5,Reserved,Dec 2025,2025
TXN_20250787,USR_1063,Staff,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Engineering Branch,2025-12-10,2025-12-18,8,0,0,10,No Reservation,Dec 2025,2025
TXN_20250788,USR_1048,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Management Library,2025-12-11,2025-12-19,8,0,1,1,No Reservation,Dec 2025,2025
TXN_20250789,USR_1063,Staff,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-12-12,2026-01-06,25,0,0,2,No Reservation,Dec 2025,2025
TXN_20250790,USR_1052,Student,BK_302,1984,Fiction & Literature,Engineering Branch,2025-12-12,2025-12-17,5,0,0,1,No Reservation,Dec 2025,2025
TXN_20250791,USR_1048,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-12-13,2025-12-29,16,0,1,2,No Reservation,Dec 2025,2025
TXN_20250792,USR_1063,Staff,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-12-13,2026-01-06,24,0,0,4,No Reservation,Dec 2025,2025
TXN_20250793,USR_1030,Student,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2025-12-13,2026-01-02,20,0,0,1,Reserved,Dec 2025,2025
TXN_20250794,USR_1031,Research Scholar,BK_204,Storytelling with Data,Data Science & Statistics,Engineering Branch,2025-12-13,2025-12-30,17,0,0,3,No Reservation,Dec 2025,2025
TXN_20250795,USR_1051,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-12-13,2026-01-23,41,1,0,4,No Reservation,Dec 2025,2025
TXN_20250796,USR_1017,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-12-14,2025-12-20,6,0,2,0,Reserved,Dec 2025,2025
TXN_20250797,USR_1073,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-12-14,2026-01-01,18,0,1,4,No Reservation,Dec 2025,2025
TXN_20250798,USR_1047,Faculty,BK_502,Zero to One,Business & Economics,Management Library,2025-12-14,2026-01-27,44,0,0,1,No Reservation,Dec 2025,2025
TXN_20250799,USR_1031,Research Scholar,BK_305,Dune,Fiction & Literature,Main Campus Library,2025-12-14,2026-01-02,19,0,0,1,No Reservation,Dec 2025,2025
TXN_20250800,USR_1033,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-12-15,2025-12-31,16,0,1,2,No Reservation,Dec 2025,2025
TXN_20250801,USR_1002,Student,BK_402,Steve Jobs,History & Biography,Engineering Branch,2025-12-16,2025-12-23,7,0,1,2,No Reservation,Dec 2025,2025
TXN_20250802,USR_1047,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-12-16,2026-01-09,24,0,2,0,Reserved,Dec 2025,2025
TXN_20250803,USR_1086,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-12-17,2025-12-29,12,0,0,0,Reserved,Dec 2025,2025
TXN_20250804,USR_1027,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-12-17,2026-01-05,19,0,0,2,No Reservation,Dec 2025,2025
TXN_20250805,USR_1057,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-12-17,2025-12-31,14,0,3,3,No Reservation,Dec 2025,2025
TXN_20250806,USR_1031,Research Scholar,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-12-17,2026-01-02,16,0,1,2,No Reservation,Dec 2025,2025
TXN_20250807,USR_1080,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Science & Tech Annex,2025-12-21,2026-01-11,21,0,1,2,No Reservation,Dec 2025,2025
TXN_20250808,USR_1035,Staff,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-12-22,2026-01-08,17,0,0,1,No Reservation,Dec 2025,2025
TXN_20250809,USR_1018,Faculty,BK_305,Dune,Fiction & Literature,Science & Tech Annex,2025-12-23,2026-01-22,30,0,0,1,Reserved,Dec 2025,2025
TXN_20250810,USR_1030,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-12-24,2026-01-10,17,0,0,1,No Reservation,Dec 2025,2025
TXN_20250811,USR_1057,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-12-24,2025-12-30,6,1,0,3,No Reservation,Dec 2025,2025
TXN_20250812,USR_1030,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-12-24,2026-01-11,18,1,0,5,No Reservation,Dec 2025,2025
TXN_20250813,USR_1080,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-12-25,2025-12-31,6,0,0,3,Reserved,Dec 2025,2025
TXN_20250814,USR_1080,Student,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-12-27,2026-01-13,17,0,0,1,No Reservation,Dec 2025,2025
TXN_20250815,USR_1012,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Management Library,2025-12-28,2026-01-03,6,0,0,3,No Reservation,Dec 2025,2025
TXN_20250816,USR_1048,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-12-28,2026-01-13,16,0,0,2,No Reservation,Dec 2025,2025
TXN_20250817,USR_1063,Staff,BK_404,The Silk Roads: A New History of the World,History & Biography,Management Library,2025-12-29,2026-01-17,19,0,0,2,Reserved,Dec 2025,2025
TXN_20250818,USR_1012,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-12-30,2026-01-16,17,0,0,4,No Reservation,Dec 2025,2025
TXN_20250819,USR_1011,Student,BK_305,Dune,Fiction & Literature,Engineering Branch,2025-12-31,2026-01-21,21,0,3,1,Reserved,Dec 2025,2025
TXN_20250820,USR_1080,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-12-31,2026-01-11,11,0,0,1,No Reservation,Dec 2025,2025
TXN_20250821,USR_1063,Staff,BK_106,Operating System Concepts,Computer Science & AI,Management Library,2026-01-01,2026-01-11,10,0,0,8,No Reservation,Jan 2026,2026
TXN_20250822,USR_1074,Student,BK_106,Operating System Concepts,Computer Science & AI,Science & Tech Annex,2026-01-01,2026-01-07,6,0,0,2,No Reservation,Jan 2026,2026
TXN_20250823,USR_1024,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Science & Tech Annex,2026-01-02,2026-01-15,13,1,2,4,No Reservation,Jan 2026,2026
TXN_20250824,USR_1009,Faculty,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-01-02,2026-01-28,26,0,1,8,No Reservation,Jan 2026,2026
TXN_20250825,USR_1031,Research Scholar,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2026-01-02,2026-01-17,15,0,0,1,No Reservation,Jan 2026,2026
TXN_20250826,USR_1030,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2026-01-04,2026-01-15,11,0,0,10,No Reservation,Jan 2026,2026
TXN_20250827,USR_1086,Student,BK_502,Zero to One,Business & Economics,Science & Tech Annex,2026-01-05,2026-01-19,14,0,0,3,No Reservation,Jan 2026,2026
TXN_20250828,USR_1048,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2026-01-06,2026-01-11,5,0,0,0,Reserved,Jan 2026,2026
TXN_20250829,USR_1074,Student,BK_302,1984,Fiction & Literature,Engineering Branch,2026-01-07,2026-01-15,8,0,0,2,No Reservation,Jan 2026,2026
TXN_20250830,USR_1038,Research Scholar,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2026-01-08,2026-01-23,15,1,0,2,No Reservation,Jan 2026,2026
TXN_20250831,USR_1001,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Engineering Branch,2026-01-09,2026-01-28,19,0,0,2,No Reservation,Jan 2026,2026
TXN_20250832,USR_1001,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-01-10,2026-01-24,14,0,0,3,No Reservation,Jan 2026,2026
TXN_20250833,USR_1020,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2026-01-10,2026-01-15,5,0,2,3,No Reservation,Jan 2026,2026
TXN_20250834,USR_1080,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2026-01-11,2026-01-16,5,0,0,0,Reserved,Jan 2026,2026
TXN_20250835,USR_1012,Student,BK_304,Pride and Prejudice,Fiction & Literature,Science & Tech Annex,2026-01-11,2026-01-30,19,0,0,0,Reserved,Jan 2026,2026
TXN_20250836,USR_1030,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2026-01-12,2026-01-28,16,0,0,1,No Reservation,Jan 2026,2026
TXN_20250837,USR_1086,Student,BK_503,Atomic Habits,Business & Economics,Management Library,2026-01-12,2026-01-18,6,0,0,2,No Reservation,Jan 2026,2026
TXN_20250838,USR_1036,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-01-13,2026-01-30,17,0,0,5,No Reservation,Jan 2026,2026
TXN_20250839,USR_1052,Student,BK_605,Signals and Systems,Science & Engineering,Main Campus Library,2026-01-14,2026-01-25,11,1,0,3,Reserved,Jan 2026,2026
TXN_20250840,USR_1038,Research Scholar,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2026-01-14,2026-02-02,19,0,0,4,No Reservation,Jan 2026,2026
TXN_20250841,USR_1035,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-01-15,2026-02-10,26,0,0,0,Reserved,Jan 2026,2026
TXN_20250842,USR_1080,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2026-01-15,2026-02-05,21,0,0,4,No Reservation,Jan 2026,2026
TXN_20250843,USR_1081,Faculty,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Science & Tech Annex,2026-01-15,2026-02-05,21,0,0,1,No Reservation,Jan 2026,2026
TXN_20250844,USR_1031,Research Scholar,BK_503,Atomic Habits,Business & Economics,Management Library,2026-01-15,2026-02-14,30,0,0,1,No Reservation,Jan 2026,2026
TXN_20250845,USR_1044,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2026-01-16,2026-01-26,10,0,1,3,No Reservation,Jan 2026,2026
TXN_20250846,USR_1088,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2026-01-16,2026-01-28,12,0,0,2,Reserved,Jan 2026,2026
TXN_20250847,USR_1069,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2026-01-17,2026-01-23,6,0,0,1,No Reservation,Jan 2026,2026
TXN_20250848,USR_1063,Staff,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2026-01-17,2026-02-11,25,0,0,1,No Reservation,Jan 2026,2026
TXN_20250849,USR_1027,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-01-17,2026-01-29,12,0,0,5,No Reservation,Jan 2026,2026
TXN_20250850,USR_1028,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2026-01-18,2026-02-02,15,0,0,2,No Reservation,Jan 2026,2026
TXN_20250851,USR_1054,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-01-20,2026-02-09,20,0,0,10,No Reservation,Jan 2026,2026
TXN_20250852,USR_1065,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2026-01-22,2026-02-03,12,0,0,2,Reserved,Jan 2026,2026
TXN_20250853,USR_1055,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2026-01-23,2026-01-31,8,0,3,1,No Reservation,Jan 2026,2026
TXN_20250854,USR_1044,Research Scholar,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-01-24,2026-02-18,25,0,0,2,Reserved,Jan 2026,2026
TXN_20250855,USR_1063,Staff,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2026-01-24,2026-02-08,15,0,1,3,Reserved,Jan 2026,2026
TXN_20250856,USR_1031,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Management Library,2026-01-25,2026-02-18,24,0,0,5,No Reservation,Jan 2026,2026
TXN_20250857,USR_1087,Student,BK_405,Churchill: A Life,History & Biography,Science & Tech Annex,2026-01-25,2026-02-12,18,0,0,2,No Reservation,Jan 2026,2026
TXN_20250858,USR_1048,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2026-01-25,2026-02-05,11,0,0,10,No Reservation,Jan 2026,2026
TXN_20250859,USR_1063,Staff,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2026-01-26,2026-02-11,16,0,0,5,No Reservation,Jan 2026,2026
TXN_20250860,USR_1065,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2026-01-26,2026-02-13,18,0,1,1,No Reservation,Jan 2026,2026
TXN_20250861,USR_1028,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-01-26,2026-02-15,20,0,0,4,No Reservation,Jan 2026,2026
TXN_20250862,USR_1073,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Management Library,2026-01-27,2026-02-25,29,0,0,1,No Reservation,Jan 2026,2026
TXN_20250863,USR_1027,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-01-27,2026-02-14,18,1,0,2,No Reservation,Jan 2026,2026
TXN_20250864,USR_1043,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2026-01-29,2026-03-01,31,0,1,3,No Reservation,Jan 2026,2026
TXN_20250865,USR_1024,Student,BK_101,Deep Learning with Python,Computer Science & AI,Management Library,2026-01-29,2026-02-16,18,0,0,2,No Reservation,Jan 2026,2026
TXN_20250866,USR_1043,Faculty,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-01-30,2026-03-07,36,0,0,2,No Reservation,Jan 2026,2026
TXN_20250867,USR_1048,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2026-01-30,2026-02-07,8,0,0,1,Reserved,Jan 2026,2026
TXN_20250868,USR_1078,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2026-02-01,2026-02-22,21,0,0,8,No Reservation,Feb 2026,2026
TXN_20250869,USR_1048,Student,BK_106,Operating System Concepts,Computer Science & AI,Science & Tech Annex,2026-02-01,2026-02-10,9,0,0,2,No Reservation,Feb 2026,2026
TXN_20250870,USR_1079,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2026-02-02,2026-02-19,17,0,0,2,No Reservation,Feb 2026,2026
TXN_20250871,USR_1038,Research Scholar,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2026-02-02,2026-02-26,24,0,0,5,Reserved,Feb 2026,2026
TXN_20250872,USR_1024,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2026-02-02,2026-02-10,8,1,0,2,No Reservation,Feb 2026,2026
TXN_20250873,USR_1069,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-02-03,2026-02-10,7,0,0,2,Reserved,Feb 2026,2026
TXN_20250874,USR_1056,Student,BK_503,Atomic Habits,Business & Economics,Science & Tech Annex,2026-02-04,2026-02-23,19,0,0,1,No Reservation,Feb 2026,2026
TXN_20250875,USR_1011,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2026-02-04,2026-02-09,5,0,0,1,No Reservation,Feb 2026,2026
TXN_20250876,USR_1038,Research Scholar,BK_605,Signals and Systems,Science & Engineering,Main Campus Library,2026-02-04,2026-02-23,19,0,1,4,Reserved,Feb 2026,2026
TXN_20250877,USR_1035,Staff,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2026-02-04,2026-03-03,27,0,0,3,Reserved,Feb 2026,2026
TXN_20250878,USR_1024,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-02-04,2026-02-11,7,0,0,0,Reserved,Feb 2026,2026
TXN_20250879,USR_1047,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Management Library,2026-02-05,2026-03-16,39,0,1,3,No Reservation,Feb 2026,2026
TXN_20250880,USR_1024,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Engineering Branch,2026-02-05,2026-02-19,14,0,0,2,No Reservation,Feb 2026,2026
TXN_20250881,USR_1038,Research Scholar,BK_402,Steve Jobs,History & Biography,Engineering Branch,2026-02-05,2026-02-17,12,0,0,3,Reserved,Feb 2026,2026
TXN_20250882,USR_1063,Staff,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-02-06,2026-02-19,13,0,0,4,No Reservation,Feb 2026,2026
TXN_20250883,USR_1065,Student,BK_106,Operating System Concepts,Computer Science & AI,Science & Tech Annex,2026-02-06,2026-02-21,15,0,0,3,No Reservation,Feb 2026,2026
TXN_20250884,USR_1063,Staff,BK_602,Linear Algebra and Its Applications,Science & Engineering,Engineering Branch,2026-02-06,2026-02-17,11,1,0,2,No Reservation,Feb 2026,2026
TXN_20250885,USR_1086,Student,BK_405,Churchill: A Life,History & Biography,Science & Tech Annex,2026-02-07,2026-02-23,16,0,1,1,No Reservation,Feb 2026,2026
TXN_20250886,USR_1027,Student,BK_502,Zero to One,Business & Economics,Main Campus Library,2026-02-07,2026-02-16,9,0,0,3,No Reservation,Feb 2026,2026
TXN_20250887,USR_1033,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Engineering Branch,2026-02-07,2026-02-14,7,0,0,1,No Reservation,Feb 2026,2026
TXN_20250888,USR_1020,Student,BK_604,Microelectronic Circuits,Science & Engineering,Science & Tech Annex,2026-02-07,2026-02-13,6,0,0,2,No Reservation,Feb 2026,2026
TXN_20250889,USR_1087,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2026-02-08,2026-02-14,6,0,0,1,No Reservation,Feb 2026,2026
TXN_20250890,USR_1045,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-02-09,2026-02-16,7,0,0,5,No Reservation,Feb 2026,2026
TXN_20250891,USR_1062,Research Scholar,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2026-02-09,2026-03-10,29,0,2,3,No Reservation,Feb 2026,2026
TXN_20250892,USR_1032,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2026-02-09,2026-03-08,27,0,3,2,No Reservation,Feb 2026,2026
TXN_20250893,USR_1001,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2026-02-09,2026-02-22,13,0,0,5,No Reservation,Feb 2026,2026
TXN_20250894,USR_1009,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2026-02-09,2026-03-06,25,0,0,5,No Reservation,Feb 2026,2026
TXN_20250895,USR_1086,Student,BK_501,The Intelligent Investor,Business & Economics,Main Campus Library,2026-02-10,2026-03-03,21,0,1,0,Reserved,Feb 2026,2026
TXN_20250896,USR_1086,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Engineering Branch,2026-02-10,2026-02-18,8,0,2,2,No Reservation,Feb 2026,2026
TXN_20250897,USR_1031,Research Scholar,BK_404,The Silk Roads: A New History of the World,History & Biography,Engineering Branch,2026-02-10,2026-03-12,30,0,0,5,No Reservation,Feb 2026,2026
TXN_20250898,USR_1063,Staff,BK_601,University Physics with Modern Physics,Science & Engineering,Main Campus Library,2026-02-10,2026-02-28,18,0,0,2,Reserved,Feb 2026,2026
TXN_20250899,USR_1063,Staff,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2026-02-10,2026-02-17,7,1,0,3,No Reservation,Feb 2026,2026
TXN_20250900,USR_1054,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-02-11,2026-03-01,18,0,0,2,No Reservation,Feb 2026,2026
TXN_20250901,USR_1063,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-02-11,2026-02-23,12,0,0,2,No Reservation,Feb 2026,2026
TXN_20250902,USR_1045,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2026-02-12,2026-02-27,15,0,0,0,Reserved,Feb 2026,2026
TXN_20250903,USR_1009,Faculty,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2026-02-12,2026-03-09,25,0,2,3,No Reservation,Feb 2026,2026
TXN_20250904,USR_1038,Research Scholar,BK_403,"Guns, Germs, and Steel",History & Biography,Science & Tech Annex,2026-02-12,2026-03-05,21,1,0,2,Reserved,Feb 2026,2026
TXN_20250905,USR_1087,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Science & Tech Annex,2026-02-12,2026-02-23,11,0,0,2,No Reservation,Feb 2026,2026
TXN_20250906,USR_1011,Student,BK_405,Churchill: A Life,History & Biography,Science & Tech Annex,2026-02-12,2026-02-23,11,0,3,1,No Reservation,Feb 2026,2026
TXN_20250907,USR_1001,Student,BK_101,Deep Learning with Python,Computer Science & AI,Management Library,2026-02-13,2026-02-26,13,0,1,5,No Reservation,Feb 2026,2026
TXN_20250908,USR_1043,Faculty,BK_502,Zero to One,Business & Economics,Main Campus Library,2026-02-13,2026-03-19,34,1,0,5,No Reservation,Feb 2026,2026
TXN_20250909,USR_1044,Research Scholar,BK_604,Microelectronic Circuits,Science & Engineering,Main Campus Library,2026-02-13,2026-03-15,30,0,2,2,No Reservation,Feb 2026,2026
TXN_20250910,USR_1043,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2026-02-14,2026-03-28,42,0,1,2,No Reservation,Feb 2026,2026
TXN_20250911,USR_1065,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2026-02-14,2026-02-23,9,0,0,2,Reserved,Feb 2026,2026
TXN_20250912,USR_1054,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2026-02-14,2026-03-07,21,0,1,2,No Reservation,Feb 2026,2026
TXN_20250913,USR_1063,Staff,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2026-02-14,2026-02-21,7,0,0,3,Reserved,Feb 2026,2026
TXN_20250914,USR_1063,Staff,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Science & Tech Annex,2026-02-14,2026-02-25,11,0,0,2,No Reservation,Feb 2026,2026
TXN_20250915,USR_1044,Research Scholar,BK_404,The Silk Roads: A New History of the World,History & Biography,Engineering Branch,2026-02-14,2026-03-09,23,0,0,1,No Reservation,Feb 2026,2026
TXN_20250916,USR_1047,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2026-02-14,2026-03-21,35,0,0,2,No Reservation,Feb 2026,2026
TXN_20250917,USR_1043,Faculty,BK_503,Atomic Habits,Business & Economics,Science & Tech Annex,2026-02-14,2026-03-30,44,0,0,4,No Reservation,Feb 2026,2026
TXN_20250918,USR_1030,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Science & Tech Annex,2026-02-15,2026-03-03,16,0,3,1,No Reservation,Feb 2026,2026
TXN_20250919,USR_1044,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Management Library,2026-02-15,2026-02-28,13,0,0,1,No Reservation,Feb 2026,2026
TXN_20250920,USR_1051,Faculty,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2026-02-15,2026-03-21,34,0,0,3,No Reservation,Feb 2026,2026
TXN_20250921,USR_1009,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Management Library,2026-02-15,2026-03-04,17,0,1,2,No Reservation,Feb 2026,2026
TXN_20250922,USR_1043,Faculty,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2026-02-15,2026-03-27,40,0,0,5,No Reservation,Feb 2026,2026
TXN_20250923,USR_1030,Student,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2026-02-16,2026-03-01,13,0,0,2,No Reservation,Feb 2026,2026
TXN_20250924,USR_1074,Student,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2026-02-16,2026-03-08,20,0,0,2,No Reservation,Feb 2026,2026
TXN_20250925,USR_1086,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-02-16,2026-03-07,19,0,0,3,No Reservation,Feb 2026,2026
TXN_20250926,USR_1080,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2026-02-19,2026-03-06,15,0,1,10,No Reservation,Feb 2026,2026
TXN_20250927,USR_1093,Faculty,BK_404,The Silk Roads: A New History of the World,History & Biography,Science & Tech Annex,2026-02-20,2026-03-29,37,0,0,1,No Reservation,Feb 2026,2026
TXN_20250928,USR_1018,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2026-02-20,2026-03-10,18,0,0,1,No Reservation,Feb 2026,2026
TXN_20250929,USR_1030,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2026-02-20,2026-03-02,10,0,0,2,No Reservation,Feb 2026,2026
TXN_20250930,USR_1024,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2026-02-20,2026-03-10,18,0,0,2,No Reservation,Feb 2026,2026
TXN_20250931,USR_1030,Student,BK_604,Microelectronic Circuits,Science & Engineering,Engineering Branch,2026-02-20,2026-03-13,21,1,0,4,No Reservation,Feb 2026,2026
